vpn_code,id,data
,5301,"{""id"" : 5301, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5302,"{""id"" : 5302, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5305,"{""id"" : 5305, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5306,"{""id"" : 5306, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5307,"{""id"" : 5307, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5308,"{""id"" : 5308, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5102,"{""id"" : 5102, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5403,"{""id"" : 5403, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5309,"{""id"" : 5309, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5310,"{""id"" : 5310, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5311,"{""id"" : 5311, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5313,"{""id"" : 5313, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5314,"{""id"" : 5314, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5316,"{""id"" : 5316, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5317,"{""id"" : 5317, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5319,"{""id"" : 5319, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,11285,"{""id"" : 11285, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : null, ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : null, ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5325,"{""id"" : 5325, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5327,"{""id"" : 5327, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,11362,"{""id"" : 11362, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : null, ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : null, ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,11425,"{""id"" : 11425, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : null, ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""OBS_OWNER"", ""req_uri_additional_parameters"" : null, ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5331,"{""id"" : 5331, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5332,"{""id"" : 5332, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5333,"{""id"" : 5333, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5020,"{""id"" : 5020, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5021,"{""id"" : 5021, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5024,"{""id"" : 5024, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5025,"{""id"" : 5025, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5026,"{""id"" : 5026, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5027,"{""id"" : 5027, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5028,"{""id"" : 5028, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5029,"{""id"" : 5029, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5030,"{""id"" : 5030, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5031,"{""id"" : 5031, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5032,"{""id"" : 5032, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5033,"{""id"" : 5033, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5034,"{""id"" : 5034, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5035,"{""id"" : 5035, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5036,"{""id"" : 5036, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5037,"{""id"" : 5037, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5038,"{""id"" : 5038, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5039,"{""id"" : 5039, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5040,"{""id"" : 5040, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5041,"{""id"" : 5041, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5042,"{""id"" : 5042, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5043,"{""id"" : 5043, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5044,"{""id"" : 5044, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5045,"{""id"" : 5045, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5046,"{""id"" : 5046, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5047,"{""id"" : 5047, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5048,"{""id"" : 5048, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5049,"{""id"" : 5049, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5050,"{""id"" : 5050, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5051,"{""id"" : 5051, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5052,"{""id"" : 5052, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5053,"{""id"" : 5053, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5054,"{""id"" : 5054, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,8566,"{""id"" : 8566, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : null, ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""OBS_OWNER"", ""req_uri_additional_parameters"" : null, ""comment"" : ""Scam number blocked India legal request"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,6375,"{""id"" : 6375, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,6376,"{""id"" : 6376, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,8684,"{""id"" : 8684, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,8686,"{""id"" : 8686, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,8762,"{""id"" : 8762, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : null, ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""OBS_OWNER"", ""req_uri_additional_parameters"" : null, ""comment"" : ""scam number India legal"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,8902,"{""id"" : 8902, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,8982,"{""id"" : 8982, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : null, ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""OBS_OWNER"", ""req_uri_additional_parameters"" : null, ""comment"" : ""2105B14860"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,9163,"{""id"" : 9163, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=national.3.PORprefix"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=national.3.PORprefix"", ""comment"" : ""RE: outporting request of +49 5426 80778-0, 00-39 (#) for 12.Jul 2021      at 07:00lt ."", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,6384,"{""id"" : 6384, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,6385,"{""id"" : 6385, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,6386,"{""id"" : 6386, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,6387,"{""id"" : 6387, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,6389,"{""id"" : 6389, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5094,"{""id"" : 5094, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5095,"{""id"" : 5095, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5096,"{""id"" : 5096, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
